id,school_name,school_address,school_popularity,school_websit,jainjie
381,长春工业大学,吉林长春市,吉林长春市人气值:6078094,"官方网址：https://bzkzs.ccut.edu.cn/http://www.ccut.edu.cn
官方电话：0431-85914753
电子邮箱：zsb@ccut.edu.cn",长春工业大学是一所以工为主，工、管、文、理、经、法、艺术等多学科相互支撑、协调发展的省属重点大学。始建于1952年，建校初期是国家为筹建中国第一汽车制造厂而创办的长春汽车工业学校，先后经历了长春工业专科学校、吉林理工学院、吉林工学院等发展阶段。1970年6月吉林工学院与吉林工业大学合并，1978年10月复校。2000年9...更多>
519,内蒙古师范大学,内蒙古呼和浩特市,内蒙古呼和浩特市人气值:4604109,"官方网址：http://zs.imnu.edu.cn/sy.htmhttp://www.imnu.edu.cn
官方电话：0471-4392514
电子邮箱：zhaoban@imnu.edu.cn",内蒙古师范大学（前身内蒙古师范学院）是新中国成立后党和国家在边疆民族地区最早建立的高等学校，自治区重点大学，国家“中西部高等教育振兴计划”支持院校，教育部“对口支援西部地区高等学校计划”学校。1951年11月20日，自治区人民政府决定于1952年在乌兰浩特市建设内蒙古师范学院并招生。1954年8月，学校西迁至呼和浩特市，与...更多>
64,滨州医学院,山东烟台市,山东烟台市人气值:5146993,"官方网址：http://zb.bzmc.edu.cn/http://www.bzmc.edu.cn/
官方电话：0535-6913058,0543-3257001
电子邮箱：zkb@bzmc.edu.cn",滨州医学院是山东省应用型本科高校、山东省省市共建高校、山东省博士学位授予立项建设单位。前身是始建于1946年的原国立山东大学医学院，1956年3月独立建制为青岛医学院，1970年10月整体搬迁至山东省惠民地区行署驻地北镇办学，1974年11月设立青岛医学院北镇分院，1981年9月改称北镇医学院，1983年3月随驻地更名为滨州医学院，2002...更多>
511,海南师范大学,海南海口市,海南海口市人气值:6346970,"官方网址：https://zhaosheng.hainnu.edu.cn/https://www.hainnu.edu.cn/
官方电话：0898-65888710,0898-65880571
电子邮箱：hszsb@hainnu.edu.cn",海南师范大学位于美丽的滨海旅游城市、国家历史文化名城——海口市，现有龙昆南、桂林洋两个校区，占地面积约3100亩，海南省重点大学，是海南省卓越师资、高级专门人才重要培养基地和科学研究基地。建校至今，已为社会培养了18万余名基础教育师资和各类高级人才，被誉为“琼岛名校，教师摇篮”。办学历史悠久。学校前身可追溯到有...更多>
1256,北部湾大学,广西钦州市,广西钦州市人气值:2871034,"官方网址：https://zsw.bbgu.edu.cn/sy.htmhttp://www.bbgu.edu.cn/
官方电话：0777-2804088,0777-2804188
电子邮箱：qzxyzsk@126.com",北部湾大学地处西部陆海新通道重要枢纽城市、北部湾经济区滨海城市——钦州市，是一所以工学、理学、管理学为主，多学科协调发展的综合性全日制普通高等学校，是一所具有国家海船船员培训资质的高校，还是一所具有岭南风格、滨海风光、东南亚风情校园建筑特点，被授予3A级景区的学校。今年，学校迎来建校50周年和举办师范教...更多>
71,济南大学,山东济南市,山东济南市人气值:13223058,"官方网址：http://admission.ujn.edu.cn/https://www.ujn.edu.cn/
官方电话：0531-82765900
电子邮箱：zsb@ujn.edu.cn",济南大学是山东省人民政府和教育部共建的综合性大学、山东省重点建设大学、山东省高水平大学“冲一流”建设高校，具有学士、硕士、博士学位授予权。学校始建于1948年，建校70多年来，学校铭记“弘毅、博学、求真、至善”的校训，传承“勤奋、严谨、团结、创新”的校风，发扬“艰苦奋斗、凝心聚力、追求卓越”的精神，为...更多>
165,江西理工大学,江西赣州市,江西赣州市人气值:7551441,"官方网址：https://zs.jxust.edu.cn/https://www.jxust.edu.cn/
官方电话：0797-8312508,0797-8406094,0797-8312088
电子邮箱：07978312088@vip.163.com",江西理工大学创办于1958年，原名江西冶金学院，1988年更名为南方冶金学院，2004年更名为江西理工大学。学校曾先后隶属于冶金工业部、中国有色金属工业总公司，2013年成为江西省人民政府、工业和信息化部、教育部共建高校。学校是国务院批准具有博士、硕士和学士学位授予权的单位，是一所以工学为主，理工结合，管理学、经济...更多>
68,安徽理工大学,安徽淮南市,安徽淮南市人气值:7062455,"官方网址：http://zs.aust.edu.cnhttp://www.aust.edu.cn/
官方电话：0554-6632810",安徽理工大学是安徽省重点建设的特色高水平大学，是安徽省和中华人民共和国应急管理部共建高校，是国家中西部高校基础能力建设工程支持建设的高校，是教育部“卓越工程师教育培养计划”实施高校。学校淮南校区占地约3200亩，合肥校区占地340亩。学校创建于1945年，与合肥工业大学同根同源，是安徽省第一所工科高校。1955年...更多>
244,嘉兴学院,浙江嘉兴市,浙江嘉兴市人气值:3417206,"官方网址：http://zsb.zjxu.edu.cn/http://www.zjxu.edu.cn/
官方电话：0573-83640000
电子邮箱：248810354@qq.com",嘉兴学院是2000年3月经国家教育部批准，由原浙江经济高等专科学校和嘉兴高等专科学校合并组建的普通本科高校，实行“省市共建共管，以省为主”的管理体制。原浙江经济高等专科学校办学肇始于1914年，此后百年间数易校址，相继在宁波鄞县、杭州建德办学，先后隶属于国家重工业部、冶金部、中国有色金属工业总公司，被誉为...更多>
3483,江苏海洋大学,江苏连云港市,江苏连云港市人气值:528900,"官方网址：https://zsxx.jou.edu.cn/https://www.jou.edu.cn/
官方电话：0518-80307598",江苏海洋大学是江苏省属全日制普通本科高校。学校前身是1985年创办的淮海大学（筹），1989年教育部批复为淮海工学院。1998年至2002年，均具有40年以上办学历史的原江苏盐业学校、连云港水产学校和连云港化工高等专科学校先后并入淮海工学院。2019年6月，教育部批准学校更名为江苏海洋大学。海洋高等教育办学历史可追溯至始建于19...更多>
278,太原科技大学,山西太原市,山西太原市人气值:5347507,"官方网址：https://zsb.tyust.edu.cn/http://www.tyust.edu.cn/
官方电话：0351-6963310,0351-6998011
电子邮箱：ZSB@tyust.edu.cn",太原科技大学是新中国第一所重型机械本科院校，是一所办学特色鲜明的多科性大学，也是我国重大技术装备领域重要的人才培养和科技研发基地。学校是教育部本科教学工作水平评估优秀高校（2006年）、入选教育部中西部高校基础能力建设工程支持高校（2016年）。1952年，学校前身山西省机械制造工业学校创建，近代中国机械工业...更多>
55,河北科技大学,河北石家庄市,河北石家庄市人气值:7228279,"官方网址：https://bkzs.hebust.edu.cn/https://www.hebust.edu.cn/
官方电话：0311-81668135
电子邮箱：zhaosheng@hebust.edu.cn",河北科技大学坐落于河北省石家庄市，占地2575亩，由原河北轻化工学院、河北机电学院、河北省纺织职工大学、河北纺织工业学校合并组建而成。1956年举办高等教育，在多年的办学历程中，学校始终坚持“致力于人的全面发展，服务于区域经济建设和社会进步”的办学宗旨，秉承“兴业、尽责”的校训和“进取、协作、奉献”的科大精...更多>
366,咸阳师范学院,陕西咸阳市,陕西咸阳市人气值:3189775,"官方网址：http://www.xync.edu.cn
官方电话：029-33720888
电子邮箱：zsb@xync.edu.cn",咸阳师范学院是一所以教师教育为特色的省属本科院校。学校肇始于1978年5月的“陕西师范大学咸阳专修科”。1978年12月，经教育部批准，成立“咸阳师范专科学校”。2001年5月，与咸阳教育学院合并，成立咸阳师范学院。2004年10月，陕西广播电视大学咸阳市分校并入。2016年7月，陕西省机电工程学校划归学校。学校位于大秦故都、国...更多>
350,玉溪师范学院,云南玉溪市,云南玉溪市人气值:1704497,"官方网址：http://zb.yxnu.edu.cn/http://www.yxnu.edu.cn/
官方电话：0877-2057041,0877-2051168
电子邮箱：zsb@yxnu.edu.cn",窗体顶端玉溪师范学院是省属全日制普通本科院校，1978年经云南省批准成立玉溪师范专科班，1983年经云南省人民政府批准，改建为玉溪师范专科学校，1992年经原国家教育委员会批准，更名为玉溪师范高等专科学校，2000年经教育部批准，成立玉溪师范学院。2007年学校通过教育部本科教学工作水平评估，2017年通过教育部本科教学审核评估，...更多>
1147,郑州师范学院,河南郑州市,河南郑州市人气值:4229513,"官方网址：http://zsb.zznu.edu.cnhttp://www.zznu.edu.cn/
官方电话：0371-86666195,0371-86666196,0371-86666197
电子邮箱：zznuzsb@126.com",郑州师范学院坐落于黄河之滨，嵩山之麓的河南省省会郑州，是经教育部批准，于2010年3月在郑州师范高等专科学校基础上建立的一所全日制普通本科院校，其前身是1949年成立的河南省立郑州师范学校，至今已有70多年的办学历史。学院现占地面积1001亩，建筑面积58.78万余平方米，各类实验实训室241个，教学、科研仪器设备总价值2.83亿...更多>
555,鲁东大学,山东烟台市,山东烟台市人气值:9286240,"官方网址：https://www.zs.ldu.edu.cn/http://www.ldu.edu.cn/
官方电话：0535-6672791
电子邮箱：zs@ldu.edu.cn",学校坐落在“中国最佳魅力城市”——烟台，是一所以文理工农为主体、多学科协调发展的省属综合性大学。2012年，成为首批“山东省应用型人才培养特色名校”、服务国家特殊需求博士人才培养项目单位。2014年，获批教育学博士后科研流动站。2017年，获批“全国创新创业典型经验高校”和“全国高校实践育人创新创业基地”。2020年...更多>
1140,南京特殊教育师范学院,江苏南京市,江苏南京市人气值:825418,"官方网址：http://bkzs.njts.edu.cn/http://www.njts.edu.cn
官方电话：025-89668111,025-89668222
电子邮箱：zjb@njts.edu.cn",南京特殊教育师范学院坐落于“博爱之都”南京，是全国唯一一所独立设置，以培养特殊教育师资为主，兼残疾人事业专门人才培养的省属普通本科高校。学校由教育部于1982年创办，联合国儿童基金会予以资助支持，初名“南京特殊教育师范学校”，是新中国第一所培养特殊教育师资的中等师范学校，隶属教育部管理。1997年学校划归江苏...更多>
1047,吉林医药学院,吉林吉林市,吉林吉林市人气值:1606729,"官方网址：https://www.jlmu.edu.cn/
官方电话：0432-64560120
电子邮箱：jlyyxyzsb@163.com",吉林医药学院1952年建校，前身为中国人民解放军第四军医大学吉林军医学院。2004年8月，学校由军队整体移交吉林省办学，现为吉林省惟一独立设置的西医本科院校。2013年通过教育部本科教学工作合格评估，2017年通过教育部临床医学专业认证，现为吉林省硕士学位授权单位立项建设A类高校。学校设有14个教学、科研单位，开设23个本科...更多>
602,河北工程大学,河北邯郸市,河北邯郸市人气值:7094971,"官方网址：http://zhaosheng.hebeu.edu.cnhttp://www.hebeu.edu.cn/
官方电话：0310-3969060,0310-3969367
电子邮箱：zhaoshengban@hebeu.edu.cn",河北工程大学是河北省重点骨干大学，河北省人民政府与水利部共建高校，河北省重点支持的国内一流大学建设高校，河北省文明单位，坐落在中国历史文化名城、“成语典故之都”邯郸市。办学条件优良，校园环境优美。学校新校区总占地面积4098亩，建筑面积76.32万平方米。现有教职工2433人，有双聘院士1人、国家“万人计划”科技...更多>
495,西北师范大学,甘肃兰州市,甘肃兰州市人气值:3368010,"官方网址：https://zsb.nwnu.edu.cn/https://www.nwnu.edu.cn/
官方电话：0931-7971922
电子邮箱：zsks@nwnu.edu.cn",【办学历史】西北师范大学为甘肃省人民政府和教育部共同建设的重点大学。其前身为国立北平师范大学，发端于1902年建立的京师大学堂师范馆，1912年改为“国立北京高等师范学校”，1923年改为“国立北平师范大学”。1937年“七七”事变后，国立北平师范大学与同时西迁的国立北平大学、北洋工学院共同组成西北联合大学，国立北...更多>
492,甘肃农业大学,甘肃兰州市,甘肃兰州市人气值:1948386,"官方网址：http://bkzs.gsau.edu.cnhttp://www.gsau.edu.cn/
官方电话：0931-7631109
电子邮箱：zhaoban@gsau.edu.cn",甘肃农业大学是农业农村部和甘肃省人民政府共建大学、国家重点建设的中西部百所高校之一、甘肃省高水平大学。前身是1946年10月创建于兰州的国立兽医学院。1950年，改名为西北兽医学院；1951年，改名为西北畜牧兽医学院；1958年，与筹建中的甘肃农学院合并成立甘肃农业大学。学校坐落在兰州市安宁区，占地165万平方米，建筑面积66万...更多>
463,河南理工大学,河南焦作市,河南焦作市人气值:11087549,"官方网址：http://www6.hpu.edu.cn/web5/http://www.hpu.edu.cn
官方电话：0391-3986000,0391-3986111,0391-3987225
电子邮箱：zsglk@hpu.edu.cn",1909年，河南理工大学（简称“河南理工”；英文：HenanPolytechnicUniversity，英文简称“HPU”）的前身——焦作路矿学堂，在黄河之滨、太行之阳的焦作诞生，成为我国第一所矿业高等学府和河南省建立最早的高等学校。学校历经福中矿务大学、私立焦作工学院、国立西北工学院、国立焦作工学院、焦作矿业学院（简称“焦作矿院”；英文：JiaozuoMiningIn...更多>
275,山西财经大学,山西太原市,山西太原市人气值:6358999,"官方网址：http://zhaosheng.sxufe.edu.cn/?yikikata=77a31b6d-ce3a5067d200d7a1aec464d12c75bb2dhttp://www.sxufe.edu.cn
官方电话：0351-7666571,0351-7666573
电子邮箱：zsb@sxufe.edu.cn",山西财经大学是一所历史悠久、特色鲜明的省属地方类高等院校，是新中国成立后建校最早的财经大学之一，坐落于素有“龙城”之称的国家历史文化名城、山西省省会太原市。学校始建于1951年，前身是山西省银行干部学校、商业干部学校、供销合作干部学校、财政干部学校和粮食干部学校，1958年9月五所干部学校合并成立山西财经学院。1984...更多>
2548,苏州城市学院,江苏苏州市,江苏苏州市人气值:1542893,"官方网址：https://zs.szcu.edu.cn/http://www.szcu.edu.cn/
官方电话：0512-66551901
电子邮箱：sdwzzs@qq.com",苏州城市学院的前身是创建于1998年的苏州大学文正学院，是全国首家在教育部登记设立的公有民办二级学院，2005年获准成为独立学院。2020年12月，教育部函复江苏省人民政府，同意苏州大学文正学院转设为苏州城市学院。苏州城市学院为独立设置的本科层次公办普通高等学校，由江苏省人民政府管理，苏州市人民政府举办，苏州大学...更多>
208,大连民族大学,辽宁大连市,辽宁大连市人气值:5092466,"官方网址：https://zs.dlnu.edu.cn/https://new.dlnu.edu.cn/
官方电话：0411-87656067
电子邮箱：zs@dlnu.edu.cn",大连民族大学位于美丽的海滨城市大连，隶属于国家民族事务委员会，是全国110多所中央部属高校之一，是国家唯一设在东北和沿海开放地区、以工科为主多学科协调发展的民族高等学校，学校以铸牢中华民族共同体意识为主线，建设目标为高水平现代化综合大学。学校现有开发区和金石滩两个校区，占地面积1600多亩。学校1984年立项筹建...更多>
269,山西农业大学,山西晋中市,山西晋中市人气值:4204965,"官方网址：http://zsb.sxau.edu.cn/bkszs/sy.htmhttp://www.sxau.edu.cn/
官方电话：0354-6288909
电子邮箱：zb@sxau.edu.cn",山西农业大学（山西省农业科学院）是我国著名高等农业学府，教育部本科教学评估优秀高校，山西省政府与农业农村部共建高校，全国首批深化创新创业教育改革示范高校，国家中西部基础能力建设入选高校。现任党委书记廖允成、校长（院长）张强。承续百年薪火，发展再创新篇。山西农业大学始建于1907年创办的私立铭贤学堂，...更多>
606,河北地质大学,河北石家庄市,河北石家庄市人气值:4769023,"官方网址：http://zsxxw.hgu.edu.cn/http://www.hgu.edu.cn/
官方电话：0311-87207400
电子邮箱：xywmail@sjzue.edu.cn",河北地质大学创办于1953年，是原地质部直属五大院校之一，是国家自然资源部、河北省人民政府共建大学，省属重点骨干大学，地质学家、中国科学院院士李廷栋任学校名誉校长。作为新中国最早设置经济管理类专业的原地质部直属院校，学校始终以“为资源环境可持续发展提供人才和科技支撑”为核心使命，秉承“达观博物”的校...更多>
858,天津中德应用技术大学,天津津南区,天津津南区人气值:1599686,"官方网址：https://zs.tsguas.edu.cn/https://www.tsguas.edu.cn/
官方电话：022-28776099,022-28776655
电子邮箱：zsb@tsguas.edu.cn",天津中德应用技术大学是教育部批准成立的国内第一所应用技术大学，其前身天津中德职业技术学院由始建于1985年的原天津中德现代工业技术培训中心与原天津企业管理培训中心合并组建，是中国与德国、日本、西班牙三国政府在职业教育和培训领域最大的合作项目。学校坐落在渤海之滨的天津海河教育园区，隶属于天津市政府。2015年...更多>
579,中国劳动关系学院,北京海淀区,北京海淀区人气值:4060209,"官方网址：https://www.culr.edu.cn/zhaosheng/https://www.culr.edu.cn/
官方电话：010-68416757,010-68411395
电子邮箱：ciir_zsb@163.com",中国劳动关系学院是中华全国总工会直属的唯一一所普通本科院校，由全总和教育部共建。学校前身是1946年4月从华北联合大学分离建校的晋察冀边区行政干部学校，与中国人民大学同根同源。1949年初，学校迁至天津，更名为华北职工干部学校。1949年9月，根据刘少奇同志的指示，更名为中华全国总工会干部学校。1984年，更名为中国...更多>
343,云南农业大学,云南昆明市,云南昆明市人气值:3726512,"官方网址：http://zs.ynau.edu.cn/https://www.ynau.edu.cn/
官方电话：0871-65227706,0871-65226172
电子邮箱：zhaosheng@ynau.edu.cn",云南农业大学位于春城昆明，北依龙泉山、东傍盘龙江，毗邻著名风景名胜昆明黑龙潭公园，是云南省省属重点大学。办学80多年来，学校为边疆稳定，民族团结，经济发展，社会进步做出了不可替代的贡献。继往开来，学校将继续秉承“开学养正、耕读至诚”之精神，坚持全面深化改革和依法治校，坚持立德树人、德育为先，积极探...更多>
428,长江大学,湖北荆州市,湖北荆州市人气值:9490348,"官方网址：http://zszc.yangtzeu.edu.cnhttp://www.yangtzeu.edu.cn/
官方电话：0716-8067167,0716-8060550
电子邮箱：zsb@yangtzeu.edu.cn",长江大学是湖北省属高校中规模最大、学科门类较全的综合性大学，为湖北省重点建设的骨干高校，是“国家教育强国推进工程”入选高校，湖北省“国内一流大学建设高校”，也是湖北省人民政府与中国石油天然气集团有限公司、中国石油化工集团有限公司、中国海洋石油集团有限公司共建和湖北省人民政府与中华人民共和国农业农村部共...更多>
1026,湖北理工学院,湖北黄石市,湖北黄石市人气值:3868694,"官方网址：http://zsxx.hbpu.edu.cnhttp://www.hbpu.edu.cn/
官方电话：0714-6350612
电子邮箱：hblgzsc@hbpu.edu.cn",湖北理工学院是一所以工为主、培养应用型人才的普通高等学校，地处近代中国民族工业摇篮的湖北省黄石市。学校占地146万平方米，校舍建筑面积63.8万平方米，背靠青龙山，环绕磁湖水，环境优美，景色如画，被誉为最美的校园。学校于1975年建校，1977年开办本科专业，经历了湖北省高等学校黄石高工班、武汉工学院（黄石分院）、黄石...更多>
197,井冈山大学,江西吉安市,江西吉安市人气值:4209589,"官方网址：http://zs.jgsu.edu.cnhttp://www.jgsu.edu.cn/
官方电话：0796-8101368,0796-8100735,0796-8110323
电子邮箱：zszjc@163.com",井冈山大学位于中国革命摇篮井冈山所在地、素有“江南望郡”“文章节义之邦”美誉的江西省吉安市。学校现有青原、吉福、长岗3个校区，校园面积2458.7亩，校舍建筑面积73.7万平方米，教学科研设备总值4.2余亿元，图书馆藏书214万余册。学校设15个教学学院（部）和3个管理型学院；有“三级甲等”直属附属医院1所、非直属附属医院3...更多>
69,安徽工业大学,安徽马鞍山市,安徽马鞍山市人气值:7007565,"官方网址：http://zs.ahut.edu.cnhttp://www.ahut.edu.cn/
官方电话：0555-2315351,0555-2315272
电子邮箱：agdzsb@ahut.edu.cn",安徽工业大学坐落于长三角与南京毗邻的全国文明城市——安徽省马鞍山市，前身是创建于1958年的马鞍山钢铁工业学校，1977年经国务院批准组建马鞍山钢铁学院；1985年更名为华东冶金学院，隶属于原冶金工业部；1998年划转安徽省，实行“中央与地方共建，以安徽省管理为主”的管理体制；2000年经教育部和安徽省人民政府批准，华东...更多>
2380,浙大宁波理工学院,浙江宁波市,浙江宁波市人气值:2392953,"官方网址：https://zsw.nbt.edu.cn/https://www.nbt.edu.cn/
官方电话：0574-88229100,0574-88130193
电子邮箱：zsb@nit.net.cn",学校成立于2001年6月，前身为浙江大学宁波理工学院，2020年1月更名为浙大宁波理工学院，是一所经教育部批准，由浙江省人民政府管理、宁波市人民政府举办、浙江大学支持办学的全日制公办普通本科高校。习近平总书记在浙江工作期间曾先后4次来校视察和指导工作。“到浙江不足一个月，他就到浙江大学宁波理工学院调研，了解师...更多>
1065,南京工业职业技术大学,江苏南京市,江苏南京市人气值:2658220,"官方网址：http://zs.niit.edu.cnhttp://www.niit.edu.cn/
官方电话：400-080-1136,025-85864999
电子邮箱：zsb@niit.edu.cn",南京工业职业技术大学毗邻著名的钟山风景区，是一所历史悠久、底蕴厚重的百年名校。前身是我国近现代民主革命家、社会活动家、教育家黄炎培先生创建于1918年的中华职业学校——我国第一所以“职业”冠名的学校。1952年，黄炎培出任政务院副总理兼首任轻工业部部长，将学校交由轻工业部管理；1954年，更名为上海机械学校；196...更多>
54,河北大学,河北保定市,河北保定市人气值:8898086,"官方网址：https://zhaoban.hbu.edu.cn/indexhttp://www.hbu.edu.cn/
官方电话：0312-5079698
电子邮箱：hbuzsb@hbu.edu.cn",河北大学是教育部与河北省人民政府“部省合建”高校，河北省重点支持的国家一流大学建设一层次高校。学校始建于1921年，初名天津工商大学，校址位于天津市马场道141号。建校伊始，学校即以本科建制，大学立名，秉持“育中华有为之青年、办德智并育之大学、促中国之现在化”的办学宗旨，致力于培养工商人才。1933年，学校更...更多>
500,兰州财经大学,甘肃兰州市,甘肃兰州市人气值:3011495,"官方网址：http://zjc.lzufe.edu.cn/zsw/sy.htmhttp://www.lzufe.edu.cn
官方电话：0931-5259988
电子邮箱：zhaoban@lzcc.edu.cn",兰州财经大学是国家布局在西部地区重要的商科院校，是黄河流域上游唯一一所具有本、硕、博人才培养能力的财经大学。学校肇始于1952年成立的甘肃省人民政府行政干部学校；1958年，升格为甘肃财经学院，隶属甘肃省人民政府领导，实施本科教育；1981年，成立兰州商学院，先后隶属原国家商业部、国内贸易部领导；1998年，实行中央与地...更多>
470,西藏民族大学,陕西咸阳市,陕西咸阳市人气值:1150169,"官方网址：https://zs.xzmu.edu.cn/http://www.xzmu.edu.cn/
官方电话：029-33755799
电子邮箱：xzmuzsb@163.com",渭水之滨，钟灵毓秀。巍巍学府，立德树人。西藏民族大学地处陕西咸阳，是西藏和平解放后党中央为西藏创办的第一所高等学校，学校的创办是老一辈党和国家领导人基于民族团结、边疆稳固、国家振兴的政治远见做出的英明决策，是中央治藏方略的重要布局。学校是西藏自治区人民政府与国家民族事务委员会共建高校、国家中西...更多>
784,四川民族学院,四川甘孜藏族自治州,四川甘孜藏族自治州人气值:1865915,"官方网址：https://zjc.scun.edu.cn/http://www.scun.edu.cn/
官方电话：0836-2856805,0836-2859673
电子邮箱：zb@kdntc.cn",四川民族学院是四川省全日制普通本科高校，也是中央布局在康巴地区的唯一一所民族本科院校，位于“溜溜的山、洁白的云、奔腾的河、迅疾的风”之间的四川省康定市姑咱镇。学校依偎世界屋脊青藏高原，坐落于蜀山之王贡嘎山下，西靠世界情歌故里康定，东望高耸入云的二郎山，南邻大渡桥横铁索寒的泸定，北接丹巴美人谷和仙境...更多>
187,重庆理工大学,重庆巴南区,重庆巴南区人气值:10627572,"官方网址：https://zs.cqut.edu.cn/http://www.cqut.edu.cn
官方电话：023-68822995,023-68654964
电子邮箱：cgzs@cqut.edu.cn",抗战烽火淬炼，兵工血脉浸润。重庆理工大学诞生于1940年，前身是国民政府兵工署第11技工学校（对外化名“士继公学”），曾是享誉国内的“兵工七子”之一，现为重庆市重点建设高校、重庆市高水平新工科建设高校。学校坐落于重庆市，共有花溪、两江、杨家坪等3个校区，校舍建筑面积103万平方米，拥有全日制本科生、研究生、留...更多>
537,山东科技大学,山东青岛市,山东青岛市人气值:12314514,"官方网址：http://zs.sdust.edu.cn/http://www.sdust.edu.cn/
官方电话：0532-86057077",学校建校于1951年，是一所工科优势突出，行业特色鲜明，工学、理学、管理学、文学、法学、经济学、艺术学等多学科相互渗透、协调发展的山东省重点建设应用基础型人才培养特色名校和高水平大学“冲一流”建设高校。在青岛、泰安、济南三地办学，总占地面积3500余亩，建筑面积145万平方米，固定资产总值40亿元，教学科研仪器设备总值...更多>
491,青岛农业大学,山东青岛市,山东青岛市人气值:8049463,"官方网址：http://zsw.qau.edu.cn/https://www.qau.edu.cn/
官方电话：0532-58957666
电子邮箱：zsb@qau.edu.cn",青岛农业大学始建于1951年，建有城阳、平度、莱阳、蓝谷四个校区和现代农业科技服务中心。学校总占地面积5220亩，校舍建筑总面积110余万平方米，仪器设备总值6.07亿元。在长期的办学实践中，学校铸就了“厚德、博学、笃行、致远”的校训和“勤奋、严谨、求实、创新”的校风，形成了“矢志三农、勤奋求实，自强不息、追求卓...更多>
190,江西科技师范大学,江西南昌市,江西南昌市人气值:4708618,"官方网址：http://zsjy.jxstnu.edu.cnhttp://www.jxstnu.edu.cn/
官方电话：0791-83835961
电子邮箱：zs11318@163.com",江西科技师范大学坐落于享有“物华天宝、人杰地灵”盛誉的历史文化名城、“军旗升起的地方”——南昌。学校是教育部重点建设的培养职业教育师资的公办多科性本科院校、全国职业教育研究的重要基地、全国职业教育师资培养培训重点建设基地、全国最早独立设置的八所职业技术师范院校之一，是江西省公费师范生培养高校，...更多>
338,合肥学院,安徽合肥市,安徽合肥市人气值:3474226,"官方网址：http://www.hfuu.edu.cn/zs/http://www.hfuu.edu.cn
官方电话：0551-62158118,0551-62159118",合肥学院是一所在“改革中诞生，开放中成长，创新中发展”的省市共建、以市为主的全日制公办本科院校，其前身是创办于1980年的合肥联合大学，由新中国放射化学奠基人、中国科学技术大学副校长杨承宗先生任首任校长，创办伊始即实行本科招生。学校实行的“适当收费、不包分配、按社会需求设置专业、后勤社会化”办学模式...更多>
226,沈阳药科大学,辽宁沈阳市,辽宁沈阳市人气值:2650168,"官方网址：http://zs.syphu.edu.cn/http://www.syphu.edu.cn/
官方电话：024-43520666
电子邮箱：zs@syphu.edu.cn",沈阳药科大学1931年始建于江西瑞金，前身是在中国共产党和毛泽东同志领导关怀下创办的中国工农红军卫生学校调剂班。1934年，学校跟随红军长征，在二万五千里征途中历练，边走边学，边学边战，“马背上的药箱”精神与光荣传承至今，为祖国革命事业和药学事业发展培养了十多万名药学专门人才，是具有悠久历史的综合性药科大学。学校...更多>
650,保定学院,河北保定市,河北保定市人气值:2666323,"官方网址：http://zsxx.bdu.edu.cn/http://www.bdu.edu.cn
官方电话：0312-5972065
电子邮箱：bduzsb@bdu.edu.cn",保定学院是经教育部批准建立的全日制普通本科院校。学校地处河北省保定市，距雄安新区30公里，交通便捷，环境优美，具有良好的区位优势。先后荣获全国文明单位、河北省高等学校党的建设工作先进集体、河北省高校党建示范校、河北省转型发展示范高校等荣誉称号。2016年，学校被国家发改委、教育部列入“十三五”产教融合发展工...更多>
199,石河子大学,新疆自治区直辖县级行政区划,新疆自治区直辖县级行政区划人气值:8809751,"官方网址：http://zsb.shzu.edu.cn/http://www.shzu.edu.cn/
官方电话：0993-2055960,0993-2055970
电子邮箱：zsb@shzu.edu.cn",『历史沿革』1949年，中国人民解放军解放新疆的进军途中，第一兵团司令员王震指示创办了中国人民解放军第一兵团卫生学校（1978年发展为石河子医学院），成为石河子大学的前身。1958年，兵团党委创办兵团农学院（1979年改名石河子农学院），1959年创办了兵团会计培训队（1987年发展为兵团经济专科学校），1960年创建了兵团师范专科学校（1...更多>
544,宁夏大学,宁夏银川市,宁夏银川市人气值:3223036,"官方网址：http://zs.nxu.edu.cn/https://www.nxu.edu.cn/
官方电话：0951-2061777,0951-2061778
电子邮箱：zsb@nxu.edu.cn",宁夏大学是教育部与宁夏回族自治区人民政府合建高校，国家“双一流”建设高校，国家“211工程”重点建设高校。宁夏大学始建于1958年。1997年12月，宁夏大学与原宁夏工学院、银川师专（含宁夏教育学院）合并；2002年2月，与宁夏农学院合并，组建了新的宁夏大学；2014年4月，宁夏大学中卫校区成立，揭开了学校改革发展崭新一页。...更多>
785,阿坝师范学院,四川阿坝藏族羌族自治州,四川阿坝藏族羌族自治州人气值:1363574,"官方网址：http://zs.abtu.edu.cn/http://www.abtu.edu.cn/
官方电话：028-62332777
电子邮箱：abtuzb@163.com",阿坝师范学院创办于1978年，所在地阿坝藏族羌族自治州是红军“爬雪山，过草地”大无畏长征精神的主要发源地。学校原址汶川县威州镇，2008年“5·12”汶川特大地震后，迁至成都郫县古城、团结两镇和彭州市“一校三区”异地复课，2011年迁址汶川县水磨镇，2015年升格为本科院校。学校由四川省人民政府举办、四川省教育厅主管，现有全日制在...更多>
